CustomerID,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
9661351,455.0,FR,fem,46.0,,142948.9779388561,1.0,no,0,56910.29969413558,0
9723346,785.0,Spain,male,46.0,7.0,156002.7989130942,,yes,0,166369.90123995277,1
7767414,564.0,Germany,Female,43.0,10.0,175557.87235763643,1.0,no,false,189865.64534136257,0
6901179,554.0,FR,M,65.0,10.0,1372.7623846723213,4.0,0,true,62217.94682474135,0
9254080,337.0,FR,male,73.0,1.0,68221.6520841942,,yes,false,104212.06422397547,0
8013383,353.0,UK,F,80.0,5.0,176157.1536788816,1.0,no,false,89194.0734351861,0
1197170,326.0,Germany,male,79.0,7.0,97551.58491314686,,yes,nan,104212.06422397547,0
6614058,416.0,nan,M,64.0,0.0,92972.54526472343,,1,1,32455.33471063236,0
6423444,668.0,nan,Male,57.0,3.0,18318.561603696824,2.0,0,1,61438.37009411564,1
8360983,507.0,Germany,fem,46.0,0.0,23532.982546412313,1.0,yes,-1,65385.05874187496,0
5374296,885.0,Germany,F,19.0,3.0,186120.31839076013,,nan,nan,77789.15862561509,0
5765358,875.0,ger###,Male,53.0,10.0,5206.3807598393405,3.0,1,false,124170.05950929558,0
8499455,856.0,France,Male,46.0,8.0,212756.1110244228,3.0,nan,1,33652.438947029674,0
3574584,614.0,nan,nan,70.0,5.0,60040.058486558686,2.0,1,false,97812.0135749228,0
8782634,691.0,ger,M,23.0,5.0,54791.08711505093,,0,true,135763.32440152348,0
5990044,742.0,FR,fem,24.0,4.0,172433.34064365044,1.0,yes,false,115572.18934123886,0
3565513,557.0,FR###,male,79.0,2.0,181456.75233408046,1.0,nan,-1,155050.4193979172,0
4567008,496.0,FR,Male,79.0,1.0,113842.36963416095,3.0,2,0,150546.4462142663,0
1447095,743.0,Germany,nan,80.0,8.0,79995.47883131941,4.0,2,-1,78112.33309627815,0
7824464,868.0,Spain,Female,46.0,8.0,163808.65830517613,,nan,false,53239.16472964812,0
3701433,880.0,ger,male,26.0,6.0,200956.98290133505,2.0,2,nan,56615.62090449054,0
7600713,603.0,Spain,fem,85.0,1.0,189417.75227955543,2.0,1,false,113670.89867523132,0
1835358,637.0,UK,F###,65.0,3.0,50809.0549487859,,yes,0,131486.03475599724,0
2971472,827.0,France,male,55.0,10.0,87787.31330189762,,no,-1,53739.978299074006,0
2079229,352.0,France,M,50.0,7.0,12618.424427691705,2.0,yes,-1,115014.08462537864,0
2140441,410.0,ger,nan,26.0,9.0,53150.020790481976,2.0,0,false,125181.15880983116,0
2194447,717.0,FR,M,25.0,5.0,12618.424427691705,1.0,no,true,167034.4102263332,0
7539991,603.0,UK###,F,76.0,4.0,71824.29210586664,2.0,0,nan,15422.145815372513,0
2587916,736.0,nan,F,21.0,10.0,151759.0247012166,3.0,nan,nan,61364.22059510788,1
3234268,383.0,France,F,51.0,9.0,10718.882714256666,2.0,nan,1,143608.9125913447,0
7442399,822.0,Spain,nan,27.0,1.0,163682.51406180827,2.0,yes,false,67022.61202453484,0
3603087,550.0,Spain,nan,58.0,0.0,23992.717544241703,3.0,0,false,75798.46578237199,0
5961826,424.0,nan,M,36.0,0.0,89191.95341133176,3.0,1,nan,97618.54931385454,1
6199648,703.0,Germany,fem,67.0,0.0,188978.21435114706,,2,1,167034.4102263332,1
7636708,602.0,FR,nan,,10.0,78561.37384827464,2.0,yes,0,59352.43370877512,0
1049892,326.0,Germany,fem,27.0,5.0,226507.40164009875,3.0,no,false,171223.59188453393,0
7473049,564.0,ger,nan,77.0,3.0,175094.84715115954,1.0,no,true,37983.08675172867,0
6072237,350.0,France,male,55.0,10.0,18268.680672649003,4.0,0,0,59761.41491064298,0
8030736,809.0,nan,Male,64.0,8.0,114630.24246251305,3.0,2,0,45004.1280813968,1
9734143,505.0,nan,Male,44.0,8.0,77230.20369728029,4.0,nan,0,138425.3829937998,1
7571520,872.0,nan,Female,52.0,2.0,6153.733994617105,2.0,yes,false,83737.59382711121,0
4118113,809.0,Germany###,M###,86.0,5.0,7430.867460689105,1.0,1,nan,148003.67064337782,0
7060297,851.0,Germany,F,78.0,5.0,69664.51003241414,1.0,0,0,152510.91275301314,0
3222854,499.0,ger,fem,86.0,9.0,147652.33640819922,,yes,-1,95740.25558679797,0
4292239,582.0,Spain,nan,26.0,9.0,85668.41839867606,,yes,false,179451.88399786575,0
1915108,655.0,Spain,male,21.0,0.0,111205.30495054346,2.0,nan,false,71472.8756108378,0
5877323,345.0,UK,fem###,44.0,8.0,127101.82234517501,3.0,2,1,148602.8471771352,0
3384272,435.0,ger,M,75.0,3.0,8592.058101397126,1.0,no,nan,138429.3820460428,0
3820377,428.0,nan,Female,25.0,5.0,197187.05145446036,2.0,nan,0,164095.25405427816,0
2418351,493.0,Spain,fem,55.0,9.0,215995.4633260639,2.0,2,false,112382.7662068896,0
5917970,662.0,ger,Male,78.0,,248393.32735004518,3.0,0,nan,79818.93499767836,0
4726713,730.0,Spain,male,54.0,7.0,130022.46138027532,1.0,0,true,39940.086560904834,0
9983278,367.0,UK,Male,40.0,0.0,205164.0230923287,1.0,nan,true,170329.89124460425,0
1180116,756.0,ger,male,80.0,7.0,235440.3608100405,1.0,2,nan,32455.33471063236,0
1787001,838.0,Spain,F,59.0,5.0,96057.88140671847,,yes,false,124408.65257330671,0
6048245,633.0,nan,male,32.0,0.0,56318.22602447639,1.0,no,false,16549.816779414577,0
9683790,824.0,Germany,nan,82.0,,173899.0015071969,4.0,0,true,171223.59188453393,0
2252825,856.0,Germany,F###,82.0,,208089.82826754122,3.0,2,true,197318.810493664,0
3302690,314.0,UK,M,85.0,8.0,29491.483309758896,1.0,0,-1,79207.95822919469,0
1722153,754.0,nan,Male,62.0,8.0,43291.12684159672,3.0,no,true,20094.980524845876,1
4446010,808.0,Spain,male,37.0,9.0,163176.2152279361,3.0,nan,-1,41457.107423975176,1
7492922,507.0,nan,male###,76.0,7.0,62640.26625762201,4.0,1,false,67022.61202453484,1
8315845,456.0,ger,Female###,26.0,6.0,7573.339296651133,1.0,1,0,111243.93470772411,0
3569395,635.0,Germany,Male,34.0,0.0,88013.150652275,3.0,nan,nan,79207.95822919469,0
4332951,539.0,France,M,57.0,10.0,135088.93537015494,1.0,yes,nan,62486.428490344566,1
1311416,356.0,UK,F,52.0,0.0,32168.801578145445,4.0,yes,nan,185754.39015160367,1
1137980,603.0,Spain,M###,82.0,7.0,77210.16644789571,,1,0,177117.26739177146,0
3501212,643.0,France,Female,62.0,9.0,6520.786067265166,,no,1,55444.64372570179,0
8129343,312.0,France,M,39.0,7.0,75017.262664934,,2,nan,45004.1280813968,0
6835615,657.0,UK,F,55.0,0.0,108955.44214594233,,2,-1,150510.01466420264,0
5924191,675.0,FR,Male,20.0,7.0,249512.15891128316,2.0,nan,true,75495.90276348041,0
1824765,541.0,France,fem,57.0,7.0,222812.4125594042,3.0,no,-1,46959.07950820714,0
1907651,443.0,France,Female,19.0,,22119.82966214093,2.0,2,1,67694.82958558256,0
2350417,713.0,nan,nan,69.0,9.0,170588.55664023373,1.0,yes,1,83142.94208391292,1
7046946,692.0,FR,male,90.0,9.0,164218.6549933713,,2,-1,82488.17784694738,0
7702705,656.0,FR,male,52.0,,232301.24622358006,1.0,nan,true,191705.35732551184,0
1990391,874.0,FR,Male,65.0,2.0,77210.16644789571,4.0,2,false,153243.52039920693,0
5249367,456.0,UK,fem,43.0,0.0,194041.5540786138,3.0,yes,false,62486.428490344566,0
7835084,316.0,ger,M,69.0,2.0,191997.7440764051,4.0,nan,false,170604.336851996,0
1587069,859.0,FR,nan,65.0,7.0,213769.1964880152,3.0,0,nan,86228.62211285414,1
4947061,866.0,nan,nan,,7.0,122742.82440738252,4.0,nan,1,16944.744806858533,0
4156366,645.0,ger,male,62.0,,126903.37220880993,4.0,1,nan,137385.55266518448,1
7198980,356.0,Spain,Female,78.0,6.0,196801.6068631076,3.0,2,-1,111243.93470772411,0
3315138,453.0,ger,fem,82.0,1.0,219782.58396210143,1.0,1,1,11692.796005414657,0
6549348,865.0,Spain,F,38.0,4.0,140524.67432230755,4.0,1,true,192102.3360132654,0
5415972,785.0,FR,nan,55.0,9.0,56392.22261224236,3.0,no,nan,104322.83702229122,0
7586242,829.0,FR###,M,60.0,7.0,194506.29951184723,3.0,no,0,70220.79739718675,0
1549666,785.0,Spain,fem,18.0,2.0,116465.48743802884,4.0,no,1,164878.99311049713,0
4983027,449.0,Germany,nan,75.0,5.0,238671.04562884322,1.0,nan,true,150408.4307354376,1
8675862,657.0,nan,F,44.0,1.0,53295.94886818448,,0,true,75530.64227906728,1
9347131,666.0,ger,fem,83.0,7.0,224931.28333366587,2.0,0,true,137757.62501541828,0
6605085,345.0,nan,fem,30.0,8.0,189645.24765231827,,1,0,33652.438947029674,0
5782969,505.0,nan,M,32.0,0.0,72113.93100781189,4.0,1,false,42546.34207133477,0
8076083,748.0,France,Female,67.0,3.0,16411.670638435073,4.0,1,-1,142218.4956858709,1
5773283,781.0,FR,F,44.0,5.0,45890.986026261766,3.0,1,1,61273.635981407984,0
3059417,868.0,ger,Female,69.0,1.0,62715.17186819223,1.0,yes,0,167034.4102263332,1
8797551,441.0,nan,F,68.0,5.0,1106.109623475654,1.0,1,true,111087.71624263051,0
8794087,698.0,ger,nan,41.0,10.0,248105.87993205356,4.0,no,0,137385.55266518448,0
5188432,395.0,nan,nan,73.0,6.0,122402.9411506623,1.0,1,1,141833.77043272354,0
3408359,345.0,FR,M,25.0,5.0,28137.00419529458,2.0,nan,-1,83737.59382711121,0
5810374,489.0,nan,Female,27.0,9.0,832.3396640414483,1.0,no,1,178605.59645642826,0
2832760,438.0,Spain,nan,61.0,9.0,70288.22356642455,1.0,no,nan,64541.59735336172,1
3442367,529.0,FR,M,18.0,10.0,154726.7310315415,3.0,1,0,39340.71414383314,1
7847101,638.0,ger,fem,70.0,7.0,121510.93151551762,4.0,1,nan,74562.5016766848,0
3539065,789.0,UK,fem,50.0,4.0,191527.9585376706,1.0,2,true,62486.428490344566,0
3026091,347.0,Germany,M,58.0,2.0,118676.38390142818,4.0,no,nan,140875.42377691658,0
4731622,751.0,nan,F,85.0,1.0,245552.7043430755,1.0,1,true,126880.48660861868,0
8785363,614.0,Spain,nan,27.0,1.0,134957.3307170907,1.0,nan,false,126111.08863590457,0
4087686,620.0,FR,fem,45.0,1.0,79807.30992685423,1.0,nan,false,142990.64677081615,0
1954227,385.0,France,F,21.0,9.0,60996.486387597746,3.0,1,-1,83142.94208391292,0
5072476,772.0,UK,Female,36.0,,144837.69655890993,1.0,2,-1,149890.33938061335,0
5827976,580.0,UK,male,55.0,4.0,131901.24920814298,,yes,nan,158837.22628815178,1
4398499,372.0,FR,fem,90.0,9.0,213606.3907332649,2.0,no,nan,65377.927799496756,0
1058031,751.0,UK,fem,48.0,3.0,142189.70708827875,1.0,no,false,159707.72957095582,0
9259282,345.0,ger,Male,45.0,1.0,54861.094722024885,,2,false,135763.32440152348,0
3451550,886.0,ger,F,82.0,4.0,183132.72366352822,4.0,yes,1,28379.710649876964,1
3081552,394.0,France,M###,,6.0,26997.638678043306,3.0,0,1,17390.877466082387,0
8310982,329.0,Spain,Male,,4.0,54412.29132228101,4.0,nan,nan,188465.27993349842,0
2178642,832.0,ger,Female,20.0,10.0,82762.95358751282,3.0,nan,true,151851.30902702248,0
6381862,315.0,Spain,Male,31.0,7.0,147326.14318136487,4.0,2,nan,194625.6592456111,0
8604869,510.0,Spain,Male,63.0,,199099.88178256835,4.0,1,true,104212.06422397547,1
8979633,533.0,FR,male,46.0,5.0,152657.70380703092,2.0,1,false,184959.2047780167,1
5111932,690.0,Spain,male,22.0,8.0,120321.75938327757,2.0,1,1,61734.93714998508,0
2734441,652.0,nan,Male###,,9.0,52789.220348089635,2.0,0,false,62535.578037926585,1
2252876,603.0,ger,male,87.0,4.0,94395.80020450783,4.0,1,false,12691.160847057195,0
8937108,897.0,ger,nan,78.0,7.0,235440.3608100405,3.0,0,-1,184957.74575389625,0
3960841,848.0,Germany,male,80.0,5.0,170197.64353346918,2.0,2,false,11394.079148546925,0
8745073,863.0,UK,Male,21.0,6.0,170197.64353346918,3.0,0,true,67940.99453235901,0
3592859,838.0,Spain,F,70.0,,170090.8945718395,3.0,1,-1,14693.94413150365,0
8992388,887.0,Germany,male,65.0,7.0,111357.88550893846,1.0,no,1,93751.70064293963,1
6767204,807.0,FR,Male,23.0,3.0,175155.99973110107,,1,true,113055.76382531557,0
8696124,693.0,Germany,F,19.0,3.0,175557.87235763643,4.0,nan,0,104212.06422397547,0
2918715,729.0,UK,fem,77.0,10.0,244221.39749926512,,0,1,133924.68136886874,1
7854795,860.0,Spain,male,57.0,5.0,22119.82966214093,4.0,nan,nan,151696.95186042695,1
9880121,475.0,UK,Male,37.0,1.0,1372.7623846723213,3.0,0,0,118061.49683548787,1
3177890,704.0,ger,male,48.0,8.0,80918.01389474176,,yes,true,28379.710649876964,0
5267905,599.0,FR,F,28.0,,120253.84135468953,1.0,yes,1,87522.89034784929,0
4175601,743.0,Spain,nan,23.0,7.0,131050.67393888673,,yes,0,186794.99184059998,1
2740584,425.0,FR,Male,67.0,1.0,42455.016398705025,,1,0,70910.57116175233,1
4217196,647.0,France,F,61.0,,45890.986026261766,1.0,0,1,30140.813720742524,0
6251208,319.0,Spain,fem,81.0,,209713.45575594698,1.0,yes,false,168609.7968702819,0
9526013,718.0,France,M,76.0,0.0,55701.857518000994,2.0,no,true,14280.413852882426,0
8067263,450.0,Germany,Female,61.0,9.0,29491.483309758896,4.0,2,true,62535.578037926585,0
9509781,458.0,Spain,nan,50.0,3.0,60996.486387597746,3.0,2,-1,83767.351431679,0
1046638,778.0,France,M,27.0,10.0,32013.82286629181,,yes,1,163694.66470745264,0
6444555,741.0,nan,male,49.0,3.0,206220.9121078538,,yes,true,82741.29700582562,0
2162496,394.0,ger,F,24.0,1.0,4942.272799523251,3.0,yes,0,137385.55266518448,0
9236843,650.0,Germany,Male,61.0,4.0,180982.41150385016,1.0,2,1,28344.469986850618,0
5151538,373.0,Spain,nan,88.0,,28272.323603935307,1.0,yes,nan,173716.53719589164,0
8776018,892.0,Spain,F,50.0,2.0,101290.31504444205,,nan,0,21898.55413183707,0
3105039,657.0,ger,male,61.0,2.0,130326.69130756539,,no,1,35478.16751201784,0
3064798,431.0,ger###,Male,81.0,,129619.65041652185,3.0,no,0,182719.21519933408,0
3850418,698.0,UK,nan,89.0,9.0,185981.3688148241,3.0,no,0,35478.16751201784,0
4119810,437.0,France,M,68.0,,234766.77874510025,4.0,no,1,59464.13908963987,0
1821929,544.0,France,F,26.0,2.0,189645.24765231827,1.0,nan,-1,179976.03236316185,0
7647162,589.0,France,Female,59.0,3.0,45361.689835754834,2.0,nan,0,176418.05748775124,0
5910673,410.0,UK,nan,86.0,10.0,131685.53024592696,2.0,0,1,179557.53232227408,0
8846540,468.0,FR,fem,27.0,4.0,14599.38165004565,3.0,yes,false,149331.1462380761,0
4772217,897.0,Germany,fem,52.0,3.0,213606.3907332649,4.0,1,nan,140343.31510849978,1
3027842,538.0,Spain,male,34.0,8.0,74332.82689507875,,0,false,97875.88650879284,0
6212281,635.0,Germany,male,79.0,3.0,199484.25752272594,3.0,1,nan,175842.6058126901,0
1734459,436.0,ger,F,21.0,10.0,15231.452518986693,3.0,1,-1,192009.94494665082,0
8718742,892.0,nan,M,47.0,6.0,17245.72878616079,3.0,0,1,166865.20333278898,0
3306648,534.0,Germany,M,32.0,9.0,6153.733994617105,2.0,yes,nan,127164.15041703054,1
3789850,301.0,Germany,Female,82.0,10.0,64689.19713793647,3.0,0,-1,138425.3829937998,0
3703934,869.0,France,Female,25.0,4.0,144083.44584878784,4.0,2,nan,178835.79866604795,0
9697318,414.0,ger,F,18.0,9.0,208395.93122483674,2.0,nan,0,192009.94494665082,1
5541912,770.0,Germany,Male,53.0,8.0,179613.02543715795,4.0,no,nan,16734.2901677881,1
4903869,429.0,Spain,M,75.0,8.0,209713.45575594698,2.0,nan,nan,170785.08916225252,0
6371159,781.0,France,nan,74.0,7.0,146598.47242748734,4.0,nan,false,29296.344899817024,0
3451976,699.0,UK,nan,24.0,5.0,195970.05449697044,1.0,nan,-1,11394.079148546925,0
4197860,499.0,Germany,nan,68.0,,13791.587279740641,1.0,nan,0,69705.96897834158,0
5680018,590.0,ger,Male,89.0,10.0,87787.31330189762,2.0,0,false,71235.55513383436,0
3780596,640.0,nan,Male###,85.0,5.0,45841.16819339748,1.0,0,-1,72544.0342478425,0
5040015,514.0,Spain,F,68.0,,111330.03958497783,,2,0,153243.52039920693,0
5870807,883.0,nan,Female,50.0,1.0,17193.04308097433,4.0,no,nan,65141.63361843286,0
4237355,664.0,ger,Male,64.0,6.0,130968.2348418973,2.0,1,true,71235.55513383436,0
1122772,767.0,ger,F,40.0,8.0,118593.54807516809,1.0,2,false,123914.6812970479,0
5077411,716.0,ger,Female,29.0,8.0,74332.82689507875,2.0,yes,0,190136.30651166575,0
6472295,325.0,nan,Male,66.0,1.0,207669.8692531821,,0,true,179666.3877431196,0
7957038,753.0,FR,Male,81.0,8.0,135088.93537015494,2.0,0,-1,147233.6005116061,0
6756157,878.0,Spain,nan###,87.0,6.0,24237.030777110645,2.0,2,true,81132.78622134104,1
8356148,312.0,ger,Female,20.0,4.0,86862.03135090548,3.0,0,nan,81132.78622134104,0
3801329,396.0,FR,fem,80.0,4.0,143355.66982111777,3.0,no,false,133965.90074595105,0
7525438,577.0,France,Female,90.0,5.0,180982.41150385016,3.0,no,1,197668.59484003196,0
9680407,788.0,FR,male,55.0,7.0,14464.363031752553,3.0,nan,-1,82074.6572358606,0
9577482,505.0,France,nan,79.0,1.0,65213.23399288617,4.0,2,true,38772.0152038543,1
8223153,531.0,nan,male,74.0,2.0,131035.70508575713,,2,0,115014.08462537864,0
7727897,871.0,UK,F,32.0,9.0,171363.81306911574,2.0,nan,1,115313.33439317108,1
6433962,895.0,UK,F###,78.0,6.0,183894.2292392972,,2,1,150546.4462142663,0
1473818,537.0,FR,M,26.0,2.0,214585.06087960562,2.0,yes,-1,112382.7662068896,0
4035865,548.0,nan,male,78.0,0.0,91436.37361852394,3.0,0,true,10821.62433293232,0
4883424,881.0,ger###,Female,49.0,5.0,21363.54973224358,4.0,1,false,83161.02028795566,1
4231365,895.0,FR,male,87.0,6.0,54861.094722024885,2.0,1,true,33104.91850937925,0
7766699,604.0,FR,fem,58.0,8.0,29113.445968138003,2.0,1,true,41457.107423975176,0
4828295,761.0,ger,nan,60.0,0.0,7033.85312060395,1.0,2,-1,173716.53719589164,0
2724833,534.0,France,F,62.0,10.0,248393.32735004518,4.0,yes,-1,41457.107423975176,0
9975979,589.0,ger,fem,89.0,8.0,195580.42958445018,4.0,yes,0,101234.29696861617,1
9193421,337.0,Spain,F,90.0,9.0,187541.69889035576,4.0,1,false,38545.38920907054,0
6864719,481.0,UK,fem,47.0,6.0,156002.7989130942,,1,-1,62281.842180163,0
4764040,328.0,UK,F###,21.0,7.0,198087.4295864993,3.0,yes,0,146560.4784201375,0
7110793,686.0,FR,Female,34.0,2.0,219146.9772510778,1.0,nan,nan,190927.7633347805,0
7553855,441.0,Spain,fem###,22.0,4.0,172901.8352910077,,2,1,166319.07072711384,0
4660880,717.0,ger,nan,66.0,2.0,87723.77582998753,3.0,2,0,150408.4307354376,0
9596235,372.0,UK,Male,44.0,6.0,85668.41839867606,2.0,1,false,100619.46823346146,0
6782655,353.0,nan,F,40.0,1.0,65490.63603566404,1.0,no,0,24155.043520507374,0
4646277,870.0,ger###,male,85.0,5.0,7430.867460689105,,2,nan,140875.42377691658,0
2592210,322.0,Germany,Male,44.0,9.0,171962.84985240345,1.0,no,0,118279.57326804935,0
3918634,320.0,Spain,male,74.0,1.0,101370.4742947781,3.0,0,-1,75726.89888013415,0
7562344,726.0,UK,F,83.0,8.0,165008.19969564007,,2,false,42546.34207133477,1
8401628,330.0,Germany,Female,34.0,5.0,4166.960147088588,,no,0,40339.997359191926,0
4884485,637.0,Spain,nan,20.0,4.0,138981.69914775362,1.0,0,true,61364.22059510788,1
2991226,813.0,nan,nan,65.0,5.0,14376.480942221076,2.0,0,0,129936.72951139262,0
1829119,810.0,Germany,Male,48.0,,179223.73368664275,2.0,1,1,199738.20769572773,0
2054853,368.0,Germany,Male,82.0,5.0,32168.801578145445,2.0,no,1,133924.68136886874,0
6042596,386.0,Spain,F,74.0,5.0,92972.54526472343,3.0,1,0,179976.03236316185,1
7424788,869.0,ger,nan,27.0,9.0,42559.87415709786,1.0,nan,nan,149890.33938061335,0
4386243,517.0,France,nan,81.0,5.0,7573.339296651133,3.0,0,0,75530.64227906728,0
9124897,887.0,ger,fem###,33.0,8.0,143156.16804849743,3.0,2,true,113265.50123453452,0
9675493,568.0,France,F,82.0,6.0,211302.4032307716,2.0,2,0,69010.81406651979,0
4445083,376.0,Spain,F,20.0,10.0,116465.48743802884,2.0,2,-1,24734.482106019885,1
5977037,890.0,FR,nan,48.0,0.0,17245.72878616079,2.0,no,false,68357.32954107183,0
2535410,308.0,ger,M,87.0,9.0,195438.0775449859,1.0,yes,nan,180908.25588318848,1
1349760,766.0,Germany,Female,45.0,8.0,200114.0195391162,1.0,nan,true,177168.2525497127,0
8490526,634.0,ger,fem,77.0,5.0,118873.72366391846,2.0,nan,0,81010.92120582765,0
6827278,484.0,Spain,Female,76.0,9.0,34976.94528941214,3.0,1,nan,48744.29449976517,0
1296177,844.0,FR,nan,89.0,7.0,236425.44757374012,1.0,yes,-1,63385.12412797739,0
7074525,419.0,FR,F,74.0,2.0,61458.81374532408,,yes,nan,56234.00818878166,0
4406433,890.0,ger,M,69.0,2.0,132022.37325046226,3.0,0,0,92651.88974116648,0
1012938,863.0,ger,nan,21.0,,176112.1310238805,3.0,1,true,92373.03520339767,0
2179418,572.0,nan,F,77.0,8.0,123778.1179793894,4.0,0,true,135647.58676712273,0
1994199,708.0,ger,F,37.0,,103738.09289066454,1.0,yes,1,179451.88399786575,0
6507298,656.0,Spain,Female,74.0,8.0,80324.2796494053,,nan,1,118028.946309203,1
2919398,396.0,France,nan,30.0,4.0,154621.79339914268,1.0,0,0,97560.45385616955,0
7716487,539.0,nan,M###,70.0,4.0,153833.89383664922,3.0,0,false,120363.1676858536,0
4614962,855.0,France,Female,57.0,2.0,45841.16819339748,1.0,no,-1,14693.94413150365,0
6133783,412.0,Germany,F,32.0,6.0,42953.81498143919,3.0,1,1,47486.59994981903,0
2185622,785.0,UK,male,67.0,6.0,203126.33557134322,,1,1,145343.33840039416,0
5192907,539.0,Spain,Male,,2.0,208587.5808406047,3.0,yes,false,62535.578037926585,0
7630064,454.0,nan,nan,56.0,7.0,118676.38390142818,2.0,2,nan,130488.86566077684,0
1545501,650.0,FR,fem,34.0,5.0,152941.2524868524,3.0,0,true,35559.31094073953,0
6199039,342.0,nan,F,50.0,2.0,118034.48505352174,2.0,1,0,121814.93534952239,1
6567768,890.0,Germany,fem,77.0,5.0,175155.99973110107,,2,0,97618.54931385454,0
7964587,610.0,FR,M,37.0,0.0,73400.9657363761,,1,-1,95282.88630728696,0
2511602,436.0,nan,nan,,5.0,24142.98552946634,3.0,nan,false,21259.872472857067,1
3346118,734.0,FR,male,43.0,6.0,106077.20052604089,2.0,yes,nan,109694.53499072863,0
5639596,441.0,ger,fem,67.0,3.0,198246.29759267668,3.0,nan,false,122326.88738406193,0
4465495,597.0,FR,nan,27.0,3.0,48471.265810732664,,0,false,16734.2901677881,0
1689746,860.0,nan###,fem,30.0,2.0,120643.39268854637,2.0,no,true,70530.24380929966,0
4517155,560.0,FR,M,71.0,4.0,65973.84644280096,4.0,yes,false,107974.21143956493,1
9744047,810.0,Spain,F,43.0,,165920.6475497286,4.0,yes,true,113265.50123453452,0
5206330,360.0,ger,F,38.0,10.0,234666.69766513238,,yes,0,48254.443978305695,0
3980858,865.0,ger,Male,37.0,0.0,136350.64125599706,2.0,2,true,50618.73344292312,1
9677596,721.0,Germany,M,40.0,5.0,115697.29961229178,3.0,yes,0,62486.428490344566,1
3554293,694.0,ger,male###,35.0,1.0,143028.2396731303,,no,-1,30140.813720742524,1
8935145,329.0,France,Male,40.0,3.0,28848.73035655988,,nan,false,92056.46878398415,0
6590572,628.0,Spain,nan,42.0,5.0,216822.66499312196,1.0,0,-1,133965.90074595105,0
4856397,467.0,Germany,M,41.0,10.0,199727.54583502334,3.0,1,false,152088.5303979856,1
6831398,564.0,France,F,61.0,10.0,208007.02767264712,3.0,2,nan,158837.22628815178,1
3007708,606.0,FR,Male###,45.0,5.0,172901.8352910077,4.0,yes,-1,45475.50671903064,0
9828452,757.0,UK,F,90.0,,84026.58184390664,1.0,1,1,122326.88738406193,1
1287249,483.0,France,Female,27.0,9.0,170770.6175225869,3.0,nan,1,182765.06930086642,0
9206294,632.0,Germany,Female,40.0,6.0,71143.69415899941,3.0,yes,true,113670.89867523132,0
7805995,813.0,ger,Male,40.0,0.0,197400.73022253663,4.0,0,nan,77238.41579906913,1
5525605,739.0,Spain,Male,28.0,,156053.47305535502,1.0,no,-1,153991.31202405388,0
2397955,689.0,UK,M,23.0,5.0,38489.85238913244,1.0,no,false,80008.08407020033,0
1770802,858.0,Germany###,nan,56.0,8.0,225282.15201843294,2.0,nan,0,184396.36773647185,0
5458795,552.0,France,male,86.0,7.0,179223.73368664275,,2,true,70116.45989552706,0
4019579,884.0,UK,male,39.0,7.0,191122.82124522806,2.0,1,nan,195320.9812977359,0
5650291,633.0,France,Female,87.0,10.0,122402.9411506623,1.0,1,true,43845.953585993266,0
5319230,698.0,Germany,Female,54.0,5.0,45433.30273952917,4.0,no,nan,22123.545168913857,0
9469755,464.0,UK,Female,47.0,3.0,47514.451117794815,2.0,0,1,175255.55537954578,0
8650311,558.0,nan,F,45.0,0.0,135088.93537015494,4.0,2,nan,65098.5861846354,0
2592063,302.0,nan,male,60.0,4.0,121231.25039236926,1.0,yes,-1,38772.0152038543,0
9266602,417.0,Germany,Male,44.0,4.0,29491.483309758896,4.0,nan,-1,15422.145815372513,0
7121602,768.0,nan,Female###,84.0,6.0,144083.44584878784,2.0,2,nan,124408.65257330671,0
7512324,768.0,Germany,fem,37.0,0.0,121319.82364879396,1.0,no,true,20094.980524845876,0
3217939,791.0,ger,M,25.0,10.0,28244.0391783193,1.0,nan,1,95282.88630728696,0
7405883,798.0,UK,nan,65.0,5.0,42953.81498143919,2.0,yes,0,20094.980524845876,1
7439519,368.0,Germany,Male,53.0,6.0,14995.461502270213,,2,1,187631.53619318304,0
7969369,668.0,FR,nan,37.0,0.0,175918.61821310318,2.0,0,-1,114822.0996001715,1
5806085,479.0,Spain###,Male,76.0,2.0,232696.7476410143,2.0,1,0,60958.49621774885,1
7161018,303.0,Spain,Male,39.0,9.0,22434.400266492154,3.0,yes,true,181363.0891814627,1
9877241,495.0,FR,male###,26.0,8.0,87732.27216002603,1.0,2,0,115221.72399995501,0
3896355,345.0,France###,Female,86.0,7.0,156635.4132361144,3.0,0,true,22023.383686239067,0
7371332,850.0,France,M,37.0,9.0,123030.50410489905,3.0,2,1,142303.51166496964,0
7783564,438.0,France,nan,45.0,5.0,199727.54583502334,3.0,yes,0,191705.35732551184,0
1167071,838.0,UK,F,75.0,7.0,51262.822955064956,4.0,0,false,53739.978299074006,0
2775823,725.0,France,M,56.0,,15231.452518986693,2.0,nan,-1,154264.54729033142,1
7088960,887.0,ger,M,37.0,1.0,94633.71001239013,3.0,1,true,165444.01323028302,0
8800757,859.0,FR,fem,79.0,,195050.51609462497,4.0,0,0,97789.76916674974,0
8583754,608.0,Spain,M,62.0,6.0,156270.0945692494,4.0,2,0,140293.09671663583,0
